scenario,method,rho,sigma_2,rep,euclidean_dist,max_abs_coef_diff,cosine_similarity,prediction_mse,prediction_mae,prediction_corr
pmm_N1000_p10_rho0.3_sigma1.5_rep62,pmm,0.3,1.5,62,0.2833440971887469,0.21536249370713934,0.9964295508472276,0.060612071320638006,0.19530013041401695,0.9993105690155858
pmm_N1000_p10_rho0.3_sigma1.5_rep63,pmm,0.3,1.5,63,0.2237471451818574,0.09026242212556967,0.9979625358143202,0.05043744868393808,0.17927660771471274,0.9996140290431639
pmm_N1000_p10_rho0.3_sigma1.5_rep64,pmm,0.3,1.5,64,0.1893655866850042,0.10364676611721713,0.9984184911227745,0.02517304906319408,0.1268386110005123,0.9996755936733769
pmm_N1000_p10_rho0.3_sigma1.5_rep65,pmm,0.3,1.5,65,0.22950630039015144,0.12594266158696565,0.9977907590271078,0.04711672397694077,0.17313084823205627,0.9995479537120867
pmm_N1000_p10_rho0.3_sigma1.5_rep66,pmm,0.3,1.5,66,0.1956372017510464,0.13399328489483775,0.9982580758482485,0.027527512989097908,0.1323066253851512,0.9996375821417661
pmm_N1000_p10_rho0.3_sigma1.5_rep67,pmm,0.3,1.5,67,0.18131521184638846,0.112856371591469,0.9985665234204569,0.025955079300801334,0.12845103084687973,0.9997180817147066
pmm_N1000_p10_rho0.3_sigma1.5_rep68,pmm,0.3,1.5,68,0.17355989051846857,0.13465925546202262,0.9989053275968366,0.038918317092199374,0.1571349825963009,0.9997783152726333
pmm_N1000_p10_rho0.3_sigma1.5_rep69,pmm,0.3,1.5,69,0.21291111974804827,0.10475883332384917,0.9980992600273443,0.03582150555558178,0.15070844429166486,0.9996140881786112
pmm_N1000_p10_rho0.3_sigma1.5_rep7,pmm,0.3,1.5,7,0.2991131618073843,0.22758885144164342,0.9960453003266574,0.06641505090319133,0.20505054767974262,0.9992072798887175
pmm_N1000_p10_rho0.3_sigma1.5_rep70,pmm,0.3,1.5,70,0.25917664703809784,0.15703344896805094,0.9968409750491456,0.04745837922217659,0.1737644419674103,0.9993505364942916
pmm_N1000_p10_rho0.3_sigma1.5_rep71,pmm,0.3,1.5,71,0.263468435040278,0.1760454820705586,0.9969052234833037,0.05215727681158012,0.18108619108967272,0.999397481732374
pmm_N1000_p10_rho0.3_sigma1.5_rep72,pmm,0.3,1.5,72,0.21370027664137825,0.15704511265073384,0.998030196641502,0.03510636197905323,0.1495746854582278,0.9995952905057806
pmm_N1000_p10_rho0.3_sigma1.5_rep73,pmm,0.3,1.5,73,0.13877449312733872,0.07542461933500433,0.9991207489514897,0.017008806028562917,0.10409324478330093,0.9998382726475504
pmm_N1000_p10_rho0.3_sigma1.5_rep74,pmm,0.3,1.5,74,0.28745484959543516,0.14918936296114416,0.996275291991816,0.06352693778750579,0.20425625064700254,0.999430108387453
pmm_N1000_p10_rho0.3_sigma1.5_rep75,pmm,0.3,1.5,75,0.2223978304907114,0.11791113190207148,0.9977778638289891,0.035763927195643475,0.15170267032298815,0.9995336181050982
pmm_N1000_p10_rho0.3_sigma1.5_rep76,pmm,0.3,1.5,76,0.30080729324359,0.1909299879967794,0.9964881525929576,0.07963313026176022,0.23112937630945452,0.9995204270296891
pmm_N1000_p10_rho0.3_sigma1.5_rep77,pmm,0.3,1.5,77,0.1787283109764422,0.10113129736986548,0.9986165314024327,0.027072872488215865,0.13141049933689222,0.9997170212332102
pmm_N1000_p10_rho0.3_sigma1.5_rep78,pmm,0.3,1.5,78,0.25009721651026146,0.2072163525900096,0.9973812093194214,0.04863820932374923,0.17658228122029582,0.9994690744853624
pmm_N1000_p10_rho0.3_sigma1.5_rep79,pmm,0.3,1.5,79,0.248783130112504,0.19525719280994935,0.9977627135228743,0.07710620999303189,0.22078016667399938,0.9995530869747546
pmm_N1000_p10_rho0.3_sigma1.5_rep8,pmm,0.3,1.5,8,0.14471377849350256,0.07729279283469837,0.9990552625868628,0.018021968310609152,0.10757061614044267,0.999821764903462
pmm_N1000_p10_rho0.3_sigma1.5_rep80,pmm,0.3,1.5,80,0.1775263057515408,0.10267447910893845,0.9986821413144858,0.025414529846290702,0.127456918950981,0.9997565772392832
pmm_N1000_p10_rho0.3_sigma1.5_rep81,pmm,0.3,1.5,81,0.27086626691123306,0.19313390474911452,0.9966702359921191,0.051195159907144246,0.18002852558326973,0.9993273970277987
pmm_N1000_p10_rho0.3_sigma1.5_rep82,pmm,0.3,1.5,82,0.14351132308036435,0.10339029660246002,0.9991249270103394,0.017778734008643545,0.10682592206401528,0.9998276935467092
pmm_N1000_p10_rho0.3_sigma1.5_rep83,pmm,0.3,1.5,83,0.15316050962772704,0.08489023006479401,0.9989864577025868,0.01851178352206707,0.10898579895684925,0.9998067988754787
pmm_N1000_p10_rho0.3_sigma1.5_rep84,pmm,0.3,1.5,84,0.22455272637115417,0.14886366734264167,0.997782953481216,0.0361478634782879,0.15200545655184852,0.9995255972817477
pmm_N1000_p10_rho0.3_sigma1.5_rep85,pmm,0.3,1.5,85,0.14449734025712774,0.0835885626781887,0.9990511332172981,0.015405531130317831,0.09900106051067205,0.9998052736131514
pmm_N1000_p10_rho0.3_sigma1.5_rep86,pmm,0.3,1.5,86,0.1706795557976708,0.10911431185615428,0.9986917341803424,0.020885934917666552,0.1152090837409341,0.9997292327875164
pmm_N1000_p10_rho0.3_sigma1.5_rep87,pmm,0.3,1.5,87,0.17371130457591893,0.11699413244772305,0.9986737533894722,0.02596246906368809,0.1287166059231769,0.9997275750938038
pmm_N1000_p10_rho0.3_sigma1.5_rep88,pmm,0.3,1.5,88,0.22042054544339146,0.1398945717989566,0.9977981825355761,0.035029241738429445,0.14869140759520727,0.9995508096723773
pmm_N1000_p10_rho0.3_sigma1.5_rep89,pmm,0.3,1.5,89,0.1851181651869905,0.10818205128812886,0.998445797704633,0.02495937943096645,0.12602182662173222,0.999675254762806
pmm_N1000_p10_rho0.3_sigma1.5_rep9,pmm,0.3,1.5,9,0.17469099845599897,0.13705294431388504,0.9985787241739833,0.022034664520647486,0.11855252165057828,0.9997099387579053
pmm_N1000_p10_rho0.3_sigma1.5_rep90,pmm,0.3,1.5,90,0.2571380087523617,0.1583353307805303,0.9969644739588738,0.053468237294120376,0.18465013086218643,0.999369885393468
pmm_N1000_p10_rho0.3_sigma1.5_rep91,pmm,0.3,1.5,91,0.18265525371705313,0.13163177228544232,0.9984835547191346,0.026912565960741323,0.13132916617699195,0.9996910780731705
pmm_N1000_p10_rho0.3_sigma1.5_rep92,pmm,0.3,1.5,92,0.16753627722922212,0.10310342655283211,0.9987339400385093,0.02017766571732322,0.11332452119868838,0.9997642489805019
pmm_N1000_p10_rho0.3_sigma1.5_rep93,pmm,0.3,1.5,93,0.18301702648488646,0.09756579995894166,0.9986603556651024,0.03405839519726974,0.14664117540437302,0.9997359610329061
pmm_N1000_p10_rho0.3_sigma1.5_rep94,pmm,0.3,1.5,94,0.15257834407811535,0.0890148918478092,0.9989487226360333,0.016555353398084362,0.10263955050425302,0.9997816101436497
pmm_N1000_p10_rho0.3_sigma1.5_rep95,pmm,0.3,1.5,95,0.1270883848061724,0.05586031644055267,0.9993138333388252,0.015697247952798993,0.09983114900736115,0.9998610950686198
pmm_N1000_p10_rho0.3_sigma1.5_rep96,pmm,0.3,1.5,96,0.1286423707356699,0.09823443354231642,0.9992537181730349,0.01315965996498806,0.09186549113530373,0.9998662400306908
pmm_N1000_p10_rho0.3_sigma1.5_rep97,pmm,0.3,1.5,97,0.1746953676746819,0.08517953597301897,0.9986259972912399,0.022147534936746177,0.11914493789164798,0.9997468835232854
pmm_N1000_p10_rho0.3_sigma1.5_rep98,pmm,0.3,1.5,98,0.17182636373717802,0.09769705739075096,0.9986915810395867,0.025054545424427095,0.12608945827692797,0.999730305660736
pmm_N1000_p10_rho0.3_sigma1.5_rep99,pmm,0.3,1.5,99,0.2761112667080897,0.20533048635391127,0.9967178060046986,0.06682265778683684,0.2194173524018016,0.9996728613997372
pmm_N1000_p10_rho0.3_sigma2.0_rep1,pmm,0.3,2.0,1,0.235276954948356,0.18261015071190578,0.9974359961048942,0.0383495462421525,0.1564730803872379,0.9994956961622055
pmm_N1000_p10_rho0.3_sigma2.0_rep10,pmm,0.3,2.0,10,0.2229089063113366,0.114511477405701,0.9978103134380868,0.041763616288348474,0.1645503586586972,0.9996594023074246
pmm_N1000_p10_rho0.3_sigma2.0_rep100,pmm,0.3,2.0,100,0.270261013875463,0.21050036185942433,0.9966666046951007,0.05208416365848956,0.18151769816055216,0.9993471658892238
pmm_N1000_p10_rho0.3_sigma2.0_rep11,pmm,0.3,2.0,11,0.1761108223116979,0.12136110753095841,0.9987850245315371,0.03269201138793067,0.144210847167759,0.9997485349475476
pmm_N1000_p10_rho0.3_sigma2.0_rep12,pmm,0.3,2.0,12,0.23545938205224679,0.12832209674198236,0.9976458231848907,0.04567197538576896,0.17071344704354183,0.9995347665779266
pmm_N1000_p10_rho0.3_sigma2.0_rep13,pmm,0.3,2.0,13,0.25460665979201,0.13339323877250986,0.9971524763602703,0.04533601624614511,0.16979228239830751,0.9994109310902286
pmm_N1000_p10_rho0.3_sigma2.0_rep14,pmm,0.3,2.0,14,0.24036779129731464,0.12415282865146315,0.9973839357947545,0.042326211985194186,0.1642163070486133,0.9994701010181081
pmm_N1000_p10_rho0.3_sigma2.0_rep15,pmm,0.3,2.0,15,0.2853521893843131,0.15282388390280655,0.9966235091392843,0.08111726279959176,0.22731400587963677,0.9993259756699677
pmm_N1000_p10_rho0.3_sigma2.0_rep16,pmm,0.3,2.0,16,0.2480442847659631,0.1310888043216908,0.9973127381073162,0.058827828643150816,0.19307943845213507,0.9994468648372753
pmm_N1000_p10_rho0.3_sigma2.0_rep17,pmm,0.3,2.0,17,0.20533907283120217,0.09328971417266774,0.9981030580443188,0.03447603506429602,0.14847230695949615,0.9996128231671314
pmm_N1000_p10_rho0.3_sigma2.0_rep18,pmm,0.3,2.0,18,0.28803670002638965,0.1843852598880441,0.9963681636254276,0.06303974701155288,0.20078329391372973,0.9992460790576686
pmm_N1000_p10_rho0.3_sigma2.0_rep19,pmm,0.3,2.0,19,0.17216618919001386,0.10825558084938613,0.9986589351710363,0.02784511167028504,0.13344878045180253,0.9997853255905125
pmm_N1000_p10_rho0.3_sigma2.0_rep2,pmm,0.3,2.0,2,0.27704157405317525,0.1574287878043268,0.9965612320950943,0.06046462467026788,0.19575804899713398,0.9993166695434859
pmm_N1000_p10_rho0.3_sigma2.0_rep20,pmm,0.3,2.0,20,0.20281687763648243,0.10284887250142671,0.9980984842423541,0.031001399481258886,0.14087390490823304,0.9996742623410572
pmm_N1000_p10_rho0.3_sigma2.0_rep21,pmm,0.3,2.0,21,0.1686478592210081,0.08286355928683486,0.9987552236340895,0.0232195248035811,0.12210447368770778,0.9997765293195296
pmm_N1000_p10_rho0.3_sigma2.0_rep22,pmm,0.3,2.0,22,0.21515516669512752,0.11456883483504088,0.997909160851815,0.03466990664907428,0.1490980138634297,0.9996140046163284
pmm_N1000_p10_rho0.3_sigma2.0_rep23,pmm,0.3,2.0,23,0.262098393076367,0.15838513509410168,0.9970190015883453,0.04958713597275093,0.17755532967932985,0.9993729222715816
pmm_N1000_p10_rho0.3_sigma2.0_rep24,pmm,0.3,2.0,24,0.18132305669289905,0.09213406415746506,0.9985030553972576,0.028208635763898985,0.1353378474381438,0.9997764640080413
pmm_N1000_p10_rho0.3_sigma2.0_rep25,pmm,0.3,2.0,25,0.1417638011709323,0.07136559839040446,0.9990778480540716,0.014418777393824671,0.09603551351300525,0.9998044751869589
pmm_N1000_p10_rho0.3_sigma2.0_rep26,pmm,0.3,2.0,26,0.26198966586219546,0.1310711952826381,0.996934685668101,0.062372149720175574,0.19989311174557112,0.9994740854039873
pmm_N1000_p10_rho0.3_sigma2.0_rep27,pmm,0.3,2.0,27,0.21424357280044426,0.12207084204352725,0.997975333645566,0.05136578934620667,0.18142491704812902,0.9996882879440947
pmm_N1000_p10_rho0.3_sigma2.0_rep28,pmm,0.3,2.0,28,0.1511880446449317,0.0841696560153391,0.9990914837480711,0.02867159551751539,0.13452316783496154,0.9998244453696941
pmm_N1000_p10_rho0.3_sigma2.0_rep29,pmm,0.3,2.0,29,0.17712525994094042,0.09786978462820994,0.9985963067924857,0.022556562478768,0.1197152005780786,0.9997061505720849
pmm_N1000_p10_rho0.3_sigma2.0_rep3,pmm,0.3,2.0,3,0.2486727620562377,0.12923077293260843,0.9973223984546696,0.04969128790115608,0.17966249112650667,0.9995642978139794
pmm_N1000_p10_rho0.3_sigma2.0_rep30,pmm,0.3,2.0,30,0.24212862678249794,0.1174933133612126,0.997521179133574,0.045260710397793266,0.17171951316925835,0.9995898137434462
pmm_N1000_p10_rho0.3_sigma2.0_rep31,pmm,0.3,2.0,31,0.2614620726371631,0.11704439427548319,0.9969026830227156,0.05059884816250525,0.1788469721905011,0.9993869769951426
pmm_N1000_p10_rho0.3_sigma2.0_rep32,pmm,0.3,2.0,32,0.24393577414788387,0.11759765788987986,0.9973358885966224,0.041374570079571904,0.16273112114950003,0.9994687123395385
pmm_N1000_p10_rho0.3_sigma2.0_rep33,pmm,0.3,2.0,33,0.22457807562512255,0.10631462213844523,0.9977369205264722,0.03851756446023066,0.15703987810436984,0.9995908931702908
pmm_N1000_p10_rho0.3_sigma2.0_rep34,pmm,0.3,2.0,34,0.24363914004074844,0.1458615041773702,0.9973802670354921,0.04220749449218117,0.164042921867473,0.9994535819397194
pmm_N1000_p10_rho0.3_sigma2.0_rep35,pmm,0.3,2.0,35,0.10956199043776921,0.06604403223334565,0.9994609622371328,0.009212515926001863,0.07656323300377238,0.999886335725109
pmm_N1000_p10_rho0.3_sigma2.0_rep36,pmm,0.3,2.0,36,0.18381171466180996,0.09269012083051109,0.9989325993039253,0.04103394473617925,0.16230543220605784,0.9998146714491963
pmm_N1000_p10_rho0.3_sigma2.0_rep37,pmm,0.3,2.0,37,0.2325000518363282,0.13936890288763681,0.9975434053070565,0.03881610435134097,0.1569892975662007,0.999495068538694
pmm_N1000_p10_rho0.3_sigma2.0_rep38,pmm,0.3,2.0,38,0.1555797098714119,0.0818911740934758,0.9990640313116789,0.024663973935549234,0.12546779022978213,0.9998210554405634
pmm_N1000_p10_rho0.3_sigma2.0_rep39,pmm,0.3,2.0,39,0.22569491339418105,0.13871064724972948,0.9978059619422643,0.041554895002396244,0.16730687960360538,0.9996889036320936
pmm_N1000_p10_rho0.3_sigma2.0_rep4,pmm,0.3,2.0,4,0.30751012688065693,0.18158799237018575,0.9958990031808165,0.0660487519373477,0.20519298768635258,0.9991655695365489
pmm_N1000_p10_rho0.3_sigma2.0_rep40,pmm,0.3,2.0,40,0.12183225977414193,0.08693079140007387,0.9993312689423436,0.011649328156469786,0.08606867868141764,0.999878804062156
pmm_N1000_p10_rho0.3_sigma2.0_rep41,pmm,0.3,2.0,41,0.2013188194713825,0.13806867743545603,0.9982664147912594,0.0350543886329353,0.15537880495613046,0.9997958528084394
pmm_N1000_p10_rho0.3_sigma2.0_rep42,pmm,0.3,2.0,42,0.21868589054302257,0.10639675819830985,0.9979268007509619,0.03788654222920695,0.15494990265668004,0.9995809463434133
pmm_N1000_p10_rho0.3_sigma2.0_rep43,pmm,0.3,2.0,43,0.22362421558796178,0.1465766811296877,0.9977447302731367,0.037100968909332996,0.15289991410551418,0.9995491256286191
pmm_N1000_p10_rho0.3_sigma2.0_rep44,pmm,0.3,2.0,44,0.2874921187675018,0.2312829516469984,0.9962687220461768,0.0721514711246531,0.21431092591168507,0.9993351384724701
pmm_N1000_p10_rho0.3_sigma2.0_rep45,pmm,0.3,2.0,45,0.25709089886112707,0.17996614955871892,0.9969878531403793,0.05839804497784412,0.2014722431796772,0.9996897521014598
pmm_N1000_p10_rho0.3_sigma2.0_rep46,pmm,0.3,2.0,46,0.26307417767195007,0.15010837751204542,0.9970208468227986,0.05673641938875105,0.19067308935738211,0.9993860299681586
pmm_N1000_p10_rho0.3_sigma2.0_rep47,pmm,0.3,2.0,47,0.29236988778432116,0.1675591275314121,0.9961299244417265,0.06705680472531125,0.20773525887766386,0.9992844322666457
pmm_N1000_p10_rho0.3_sigma2.0_rep48,pmm,0.3,2.0,48,0.2604659132546501,0.17432096079443693,0.9969177833337616,0.05586257807254758,0.1891957337618753,0.9994202896289418
pmm_N1000_p10_rho0.3_sigma2.0_rep49,pmm,0.3,2.0,49,0.2582155915752487,0.15602730424542077,0.9970396743640242,0.05153901474720249,0.1804827946252103,0.9994045383035887
pmm_N1000_p10_rho0.3_sigma2.0_rep5,pmm,0.3,2.0,5,0.19637478663327895,0.12778282277933983,0.998260827813342,0.027772897294938075,0.13313417813599937,0.9996446271827365
pmm_N1000_p10_rho0.3_sigma2.0_rep50,pmm,0.3,2.0,50,0.2341942274324565,0.12188669440038558,0.9975291868285393,0.03896579204818156,0.15734615772998553,0.9994920064201656
pmm_N1000_p10_rho0.3_sigma2.0_rep51,pmm,0.3,2.0,51,0.18937999886935258,0.09897758234376397,0.9984239647744124,0.027280770646339454,0.13257571390916364,0.9997261033042482
pmm_N1000_p10_rho0.3_sigma2.0_rep52,pmm,0.3,2.0,52,0.21481817430886713,0.1175385487963233,0.9979815560045251,0.037540903503174704,0.15448404980324812,0.9996054754029005
pmm_N1000_p10_rho0.3_sigma2.0_rep53,pmm,0.3,2.0,53,0.30310453007770155,0.22769766970726524,0.9958729612049113,0.06535137829957961,0.20305190489996114,0.9991905707651402
pmm_N1000_p10_rho0.3_sigma2.0_rep54,pmm,0.3,2.0,54,0.3424804682909808,0.165128305694779,0.9946441429544939,0.08647350674431827,0.23510218224016785,0.9988776811304306
pmm_N1000_p10_rho0.3_sigma2.0_rep55,pmm,0.3,2.0,55,0.2979738625378001,0.22980344586640478,0.995915508289555,0.0626219389915977,0.19966946561068302,0.9991647432552999
pmm_N1000_p10_rho0.3_sigma2.0_rep56,pmm,0.3,2.0,56,0.21704175284969693,0.11931557838099449,0.9978198583899928,0.03934392814123771,0.15831820573119132,0.9996619454866192
pmm_N1000_p10_rho0.3_sigma2.0_rep57,pmm,0.3,2.0,57,0.2657198404665528,0.18028924767204324,0.9968541603715342,0.05184756133556927,0.18184967536021118,0.9993983425186602
pmm_N1000_p10_rho0.3_sigma2.0_rep58,pmm,0.3,2.0,58,0.21877866633942766,0.1448270162115607,0.9977748780765883,0.03654830468846502,0.15298769227557107,0.9995307454917328
pmm_N1000_p10_rho0.3_sigma2.0_rep59,pmm,0.3,2.0,59,0.19695697853723246,0.11530046594945809,0.998326698593992,0.029560400472570837,0.13676951317051297,0.9996808378917112
pmm_N1000_p10_rho0.3_sigma2.0_rep6,pmm,0.3,2.0,6,0.25924986477789935,0.1412122192948072,0.9969753405354425,0.0494834034815968,0.17747729800763018,0.9994238054630321
pmm_N1000_p10_rho0.3_sigma2.0_rep60,pmm,0.3,2.0,60,0.27829323992837884,0.1331718928519975,0.9964652562556198,0.057252925803071,0.19071192830801206,0.9993658854539037
pmm_N1000_p10_rho0.3_sigma2.0_rep61,pmm,0.3,2.0,61,0.18677775821817108,0.1133180802284075,0.9984066159804396,0.02485659091050926,0.12612374184387892,0.99967479735062
pmm_N1000_p10_rho0.3_sigma2.0_rep62,pmm,0.3,2.0,62,0.2028341908950467,0.13196278880938483,0.9981209936452043,0.03229514326283089,0.14473667660899697,0.999704754488666
pmm_N1000_p10_rho0.3_sigma2.0_rep63,pmm,0.3,2.0,63,0.17637920792600795,0.09007916676006733,0.9986274315549175,0.028713924585192285,0.13484601156917075,0.9997272073477146
pmm_N1000_p10_rho0.3_sigma2.0_rep64,pmm,0.3,2.0,64,0.21152079116877634,0.08965449974491568,0.9979642446672409,0.031185368589816034,0.1410308519760226,0.9995779531220917
pmm_N1000_p10_rho0.3_sigma2.0_rep65,pmm,0.3,2.0,65,0.23357340262061738,0.12984108793540605,0.9975829888965968,0.04066087144954202,0.1607391521643192,0.9995361074940885
pmm_N1000_p10_rho0.3_sigma2.0_rep66,pmm,0.3,2.0,66,0.24697871682603656,0.12760808020266112,0.9975721594039321,0.05198353183464112,0.18318058538706597,0.9995726848176805
pmm_N1000_p10_rho0.3_sigma2.0_rep67,pmm,0.3,2.0,67,0.28472107160673654,0.12147019513716828,0.9963675243918318,0.062148258310149515,0.19879080395266882,0.9993102626871008
pmm_N1000_p10_rho0.3_sigma2.0_rep68,pmm,0.3,2.0,68,0.21935972692270028,0.13278400961511183,0.9979726488234162,0.03588259137899622,0.15087347315166086,0.9995806573626161
pmm_N1000_p10_rho0.3_sigma2.0_rep69,pmm,0.3,2.0,69,0.2276950138545294,0.1171949598989428,0.9977934363093842,0.07312985122080921,0.21596386636357656,0.9996260631471945
pmm_N1000_p10_rho0.3_sigma2.0_rep7,pmm,0.3,2.0,7,0.2547536563335161,0.13183295132302109,0.9970202832151014,0.0503804326246686,0.1789767562597809,0.9994017625551751
pmm_N1000_p10_rho0.3_sigma2.0_rep70,pmm,0.3,2.0,70,0.27454584966412743,0.17775802157007814,0.9968173039823615,0.0785057432570256,0.22318688155896907,0.9993245762406495
pmm_N1000_p10_rho0.3_sigma2.0_rep71,pmm,0.3,2.0,71,0.2355385266962182,0.1420440766190174,0.9976906626562817,0.05870518484595486,0.19373152550326808,0.9995288047566018
pmm_N1000_p10_rho0.3_sigma2.0_rep72,pmm,0.3,2.0,72,0.15778955832771413,0.09690109286862048,0.9989351048132127,0.026128451823483476,0.12866988721824957,0.9998354132276646
pmm_N1000_p10_rho0.3_sigma2.0_rep73,pmm,0.3,2.0,73,0.28225588644696586,0.14272395854192232,0.9963661595164394,0.055455786554991095,0.1872236059148099,0.9992639123749443
pmm_N1000_p10_rho0.3_sigma2.0_rep74,pmm,0.3,2.0,74,0.21163390143538238,0.10841257691404715,0.9979917185906179,0.032071220891528966,0.14276827018917937,0.9996123736658047
pmm_N1000_p10_rho0.3_sigma2.0_rep75,pmm,0.3,2.0,75,0.19816203191535486,0.12481032409571347,0.9981821151319119,0.029350948969142098,0.1363378882463775,0.9996490183916116
pmm_N1000_p10_rho0.3_sigma2.0_rep76,pmm,0.3,2.0,76,0.21473815995885676,0.11425107077858243,0.9979987205578766,0.040688236617134124,0.16172933484079752,0.9996545746881523
pmm_N1000_p10_rho0.3_sigma2.0_rep77,pmm,0.3,2.0,77,0.24649065321040056,0.17277649941936113,0.9972990964305141,0.04419958798514083,0.16831501878888777,0.9994687936302425
pmm_N1000_p10_rho0.3_sigma2.0_rep78,pmm,0.3,2.0,78,0.2283440603198634,0.12290255804967831,0.9977032935093596,0.040386906991644794,0.16034063355853856,0.9995765657030536
pmm_N1000_p10_rho0.3_sigma2.0_rep79,pmm,0.3,2.0,79,0.21981743391514863,0.128143809718962,0.9980772237942922,0.04194340419614346,0.163956855490364,0.9995986128151642
pmm_N1000_p10_rho0.3_sigma2.0_rep8,pmm,0.3,2.0,8,0.2781928508463806,0.2268394675929848,0.9965006216061914,0.061613366139856234,0.1977386494596737,0.9992918318886344
pmm_N1000_p10_rho0.3_sigma2.0_rep80,pmm,0.3,2.0,80,0.2897159262229029,0.1295169328005965,0.9961097931145919,0.06143200409607947,0.1977659358632693,0.9992586865298829
pmm_N1000_p10_rho0.3_sigma2.0_rep81,pmm,0.3,2.0,81,0.18348226798484008,0.08668563415502073,0.9984621217565741,0.03549678601487394,0.1508957205770127,0.9997432113956166
pmm_N1000_p10_rho0.3_sigma2.0_rep82,pmm,0.3,2.0,82,0.2497046881821797,0.1425341259980597,0.9972382437367063,0.046539196268009966,0.17354046945284518,0.9994951838840236
